documentId,fileName,relativePath,jurisdiction,region,year,years,documentType,primaryTopic,secondaryTopics,extension,size,modifiedAt,classificationStatus,confidence
"7911199e0fa27ea9","非免疫规划疫苗使用指导原则（2020年版）.docx","10_護理院感與病安\2020\非免疫规划疫苗使用指导原则（2020年版）.docx","CN","地區待確認","2020","2020","技術規範／診療指南","感染預防與控制","護理管理；生殖、婦幼與月子服務","docx","12169","2022-05-25T09:05:24.000Z","classified_candidate","0.75"
"c20540a0c8a6b37e","5.《2021 NICE 医患共同决策指南》要点解读.pdf","10_護理院感與病安\2021\5.《2021 NICE 医患共同决策指南》要点解读.pdf","UNKNOWN","地區待確認","2021","2021","技術規範／診療指南","感染預防與控制","護理管理","pdf","446189","2024-08-19T01:20:12.000Z","classified_candidate","0.35"
"401b0c4015babefd","DB4401T 105.11-2021单位内部安全防范要求 第 11 部分：医院.docx","10_護理院感與病安\2021\DB4401T 105.11-2021单位内部安全防范要求 第 11 部分：医院.docx","UNKNOWN","地區待確認","2021","2021","醫院評鑑／認證標準","醫院評鑑與醫療品質","病歷、電子病歷與醫療資料；感染預防與控制；護理管理；醫技、檢驗與病理；手術、麻醉與疼痛管理；急診與緊急醫療；臨床研究與人體試驗；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物；財務、採購與內部稽核；後勤、建築與設施安全；醫療治理與依法執業","docx","228346","2023-05-27T01:58:50.000Z","classified_candidate","0.35"
"32c33b17edfea8f5","DB4403T 182-2021 医疗卫生机构卫生间建设与管理指南.pdf","10_護理院感與病安\2021\DB4403T 182-2021 医疗卫生机构卫生间建设与管理指南.pdf","UNKNOWN","地區待確認","2021","2021","技術規範／診療指南","感染預防與控制","護理管理；後勤、建築與設施安全","pdf","4190491","2022-09-03T08:49:36.000Z","classified_candidate","0.35"
"a84dfc47325a0104","T_CNAS 20-2021 成人鼻肠管的留置与维护.pdf","10_護理院感與病安\2021\T_CNAS 20-2021 成人鼻肠管的留置与维护.pdf","UNKNOWN","地區待確認","2021","2021","待確認或非規範文件","感染預防與控制","護理管理","pdf","246583","2024-02-20T14:35:58.000Z","classified_candidate","0.35"
"d00a6ec294fc5e0e","T_CNAS 21-2021 胰岛素皮下注射.pdf","10_護理院感與病安\2021\T_CNAS 21-2021 胰岛素皮下注射.pdf","UNKNOWN","地區待確認","2021","2021","待確認或非規範文件","感染預防與控制","護理管理","pdf","402884","2024-02-20T14:36:14.000Z","classified_candidate","0.35"
"8139d8d08276e41b","脑死亡判定标准与操作规范：专家补充意见（2021）.docx","10_護理院感與病安\2021\脑死亡判定标准与操作规范：专家补充意见（2021）.docx","CN","地區待確認","2021","2021","研究論文／文獻","醫院評鑑與醫療品質","資訊安全與個人資料；藥事與藥品管理；感染預防與控制；護理管理；手術、麻醉與疼痛管理；急診與緊急醫療；臨床研究與人體試驗；環境、能源與醫療廢棄物；環境、能源與醫療廢棄物；醫院評鑑與醫療品質","docx","52588","2022-05-25T09:47:36.000Z","classified_candidate","0.75"
"e4f0a306043f99f5","DB3201T 1105-2022 公共安全视频监控系统建设规范.pdf","10_護理院感與病安\2022\DB3201T 1105-2022 公共安全视频监控系统建设规范.pdf","UNKNOWN","地區待確認","2022","2022","國家或地方標準","感染預防與控制","護理管理","pdf","596438","2024-11-11T10:24:10.000Z","classified_candidate","0.35"
"15eceab283beafca","GB 41918-2022 生物安全柜.pdf","10_護理院感與病安\2022\GB 41918-2022 生物安全柜.pdf","UNKNOWN","地區待確認","2022","2022；1918","國家或地方標準","感染預防與控制","護理管理","pdf","1096671","2026-03-30T03:47:04.000Z","classified_candidate","0.35"
"7efdeaf08430d068","T_GDACM 0116-2022 中医护理门诊建设规范.pdf","10_護理院感與病安\2022\T_GDACM 0116-2022 中医护理门诊建设规范.pdf","UNKNOWN","地區待確認","2022","2022","待確認或非規範文件","感染預防與控制","護理管理","pdf","620566","2023-06-09T05:41:42.000Z","classified_candidate","0.35"
"098a29668bf6a696","T_GDACM 0116-2022 中医护理门诊建设规范（2）.pdf","10_護理院感與病安\2022\T_GDACM 0116-2022 中医护理门诊建设规范（2）.pdf","UNKNOWN","地區待確認","2022","2022","待確認或非規範文件","感染預防與控制","護理管理","pdf","620566","2023-06-09T05:41:42.000Z","classified_candidate","0.35"
"28af6bf30e2d7dce","T_GDMDMA 0012.16-2022 医用气体系统使用管理.pdf","10_護理院感與病安\2022\T_GDMDMA 0012.16-2022 医用气体系统使用管理.pdf","UNKNOWN","地區待確認","2022","2022","待確認或非規範文件","感染預防與控制","護理管理","pdf","288836","2024-11-22T01:11:36.000Z","classified_candidate","0.35"
"c462ca3418d39276","T_SISTB T_SISTBOO7-2022 医院护工护理服务标准.pdf","10_護理院感與病安\2022\T_SISTB T_SISTBOO7-2022 医院护工护理服务标准.pdf","UNKNOWN","地區待確認","2022","2022","待確認或非規範文件","感染預防與控制","護理管理","pdf","439825","2023-09-24T06:28:24.000Z","classified_candidate","0.35"
"16588df2382141d5","2023年湖南省病原微生物实验室生物安全调查结果分析 (1).pdf","10_護理院感與病安\2023\2023年湖南省病原微生物实验室生物安全调查结果分析 (1).pdf","UNKNOWN","湖南","2023","2023","待確認或非規範文件","感染預防與控制","護理管理；醫技、檢驗與病理","pdf","1194552","2026-03-28T08:17:58.000Z","classified_candidate","0.35"
"159cb2b94f2902d2","2023年湖南省病原微生物实验室生物安全调查结果分析.pdf","10_護理院感與病安\2023\2023年湖南省病原微生物实验室生物安全调查结果分析.pdf","UNKNOWN","湖南","2023","2023","待確認或非規範文件","感染預防與控制","護理管理；醫技、檢驗與病理","pdf","1194552","2026-03-28T03:44:28.000Z","classified_candidate","0.35"
"7812a3f449055ace","2023版NICE《产时护理指南》要点解读.pdf","10_護理院感與病安\2023\2023版NICE《产时护理指南》要点解读.pdf","UNKNOWN","地區待確認","2023","2023","技術規範／診療指南","感染預防與控制","護理管理","pdf","1239787","2025-04-02T05:30:22.000Z","classified_candidate","0.35"
"dc134a0b44cca64e","2023版隔离技术标准.pdf","10_護理院感與病安\2023\2023版隔离技术标准.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","1233147","2023-12-01T06:53:20.000Z","classified_candidate","0.35"
"9d9e97b8fd0eae4f","DB11_T 2110-2023 保安服务规范 医院北京.pdf","10_護理院感與病安\2023\DB11_T 2110-2023 保安服务规范 医院北京.pdf","UNKNOWN","北京","2023","2023","國家或地方標準","感染預防與控制","護理管理","pdf","159791","2023-11-15T01:49:18.000Z","classified_candidate","0.35"
"0362c876fb2dc8bb","DB1306_T 225-2023 母婴护理员职业技能规范.pdf","10_護理院感與病安\2023\DB1306_T 225-2023 母婴护理员职业技能规范.pdf","UNKNOWN","地區待確認","2023","2023","國家或地方標準","感染預防與控制","護理管理；生殖、婦幼與月子服務","pdf","466113","2024-08-22T05:34:24.000Z","classified_candidate","0.35"
"0b5055171a90fdc9","DB1306_T 226-2023 母婴护理员星级评定标准.pdf","10_護理院感與病安\2023\DB1306_T 226-2023 母婴护理员星级评定标准.pdf","UNKNOWN","地區待確認","2023","2023","國家或地方標準","感染預防與控制","護理管理；生殖、婦幼與月子服務","pdf","382181","2024-08-22T05:34:10.000Z","classified_candidate","0.35"
"fab782d13c27dea9","DB15_T 3140-2023 母婴护理服务规范.pdf","10_護理院感與病安\2023\DB15_T 3140-2023 母婴护理服务规范.pdf","UNKNOWN","地區待確認","2023","2023","國家或地方標準","感染預防與控制","護理管理；生殖、婦幼與月子服務","pdf","920584","2024-08-22T05:33:24.000Z","classified_candidate","0.35"
"a6c5e5ae9eae815e","DB22_T 3469-2023 医疗机构护理文书书写规范.pdf","10_護理院感與病安\2023\DB22_T 3469-2023 医疗机构护理文书书写规范.pdf","UNKNOWN","地區待確認","2023","2023","國家或地方標準","感染預防與控制","護理管理；醫療治理與依法執業","pdf","2362025","2023-06-09T05:33:36.000Z","classified_candidate","0.35"
"c31ed6e7961d6796","DB4403_T 332-2023 医疗机构安宁疗护护理技术规范.pdf","10_護理院感與病安\2023\DB4403_T 332-2023 医疗机构安宁疗护护理技术规范.pdf","UNKNOWN","地區待確認","2023","2023","技術規範／診療指南","感染預防與控制","護理管理；醫療治理與依法執業","pdf","1982832","2023-06-09T05:27:26.000Z","classified_candidate","0.35"
"1dd889c0ab338e53","DB4404_T 42.3-2023 产后母婴服务 第3部分：护理服务质.pdf","10_護理院感與病安\2023\DB4404_T 42.3-2023 产后母婴服务 第3部分：护理服务质.pdf","UNKNOWN","地區待確認","2023","2023","國家或地方標準","感染預防與控制","護理管理；生殖、婦幼與月子服務","pdf","929884","2024-08-22T05:35:20.000Z","classified_candidate","0.35"
"2618857f302d3c64","DB61_T 1798-2023 医院保洁服务规范.pdf","10_護理院感與病安\2023\DB61_T 1798-2023 医院保洁服务规范.pdf","UNKNOWN","地區待確認","2023","2023","國家或地方標準","感染預防與控制","護理管理","pdf","473794","2024-02-19T08:22:48.000Z","classified_candidate","0.35"
"58a4a642df2a3733","T_CACM 1552-2023 中医慢性非传染性疾病管理技术通则.pdf","10_護理院感與病安\2023\T_CACM 1552-2023 中医慢性非传染性疾病管理技术通则.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","3725228","2024-07-15T08:59:38.000Z","classified_candidate","0.35"
"86961da0a5a33b12","T_CAV 002-2023 预防性生物制品用病原微生物菌（毒）种 低温.pdf","10_護理院感與病安\2023\T_CAV 002-2023 预防性生物制品用病原微生物菌（毒）种 低温.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","1008553","2026-03-24T10:41:18.000Z","classified_candidate","0.35"
"c3d32d793e7b0b35","T_CNAS 23-2023 成人机械通气患者俯卧位护理.pdf","10_護理院感與病安\2023\T_CNAS 23-2023 成人机械通气患者俯卧位护理.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","644416","2024-02-20T14:32:22.000Z","classified_candidate","0.35"
"12d5a9f4da757b1e","T_CNAS 24-2023 成人雾化吸入护理.pdf","10_護理院感與病安\2023\T_CNAS 24-2023 成人雾化吸入护理.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","356579","2024-02-20T14:32:38.000Z","classified_candidate","0.35"
"0f32bc9b842697fc","T_CNAS 25-2023 胸腔闭式引流护理.pdf","10_護理院感與病安\2023\T_CNAS 25-2023 胸腔闭式引流护理.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","443964","2024-02-20T14:32:56.000Z","classified_candidate","0.35"
"d7016da7b19cba86","T_CNAS 27-2023 老年人误吸的预防.pdf","10_護理院感與病安\2023\T_CNAS 27-2023 老年人误吸的预防.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","389556","2024-02-20T14:33:58.000Z","classified_candidate","0.35"
"147582c46000548a","T_CNAS 28-2023 成人住院患者静脉血栓栓塞症的预防护理.pdf","10_護理院感與病安\2023\T_CNAS 28-2023 成人住院患者静脉血栓栓塞症的预防护理.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","345077","2024-07-25T02:35:24.000Z","classified_candidate","0.35"
"54bdef1e89ebf60f","T_CNAS 28-2023 成人住院患者静脉血栓栓塞症的预防护理（2）.pdf","10_護理院感與病安\2023\T_CNAS 28-2023 成人住院患者静脉血栓栓塞症的预防护理（2）.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","428499","2024-02-20T14:34:14.000Z","classified_candidate","0.35"
"018b075f67e8b9a2","T_CNAS 29-2023 术中获得性压力性损伤预防.pdf","10_護理院感與病安\2023\T_CNAS 29-2023 术中获得性压力性损伤预防.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","294612","2025-03-13T02:20:58.000Z","classified_candidate","0.35"
"54b0ac214250e09f","T_CNAS 29-2023 术中获得性压力性损伤预防（2）.pdf","10_護理院感與病安\2023\T_CNAS 29-2023 术中获得性压力性损伤预防（2）.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","363171","2024-02-20T14:34:30.000Z","classified_candidate","0.35"
"65f27d2a7c06aeb1","T_CNAS 30-2023 住院精神疾病患者攻击行为预防.pdf","10_護理院感與病安\2023\T_CNAS 30-2023 住院精神疾病患者攻击行为预防.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","279532","2024-07-25T02:37:16.000Z","classified_candidate","0.35"
"1345c28f96432124","T_CNAS 30-2023 住院精神疾病患者攻击行为预防（2）.pdf","10_護理院感與病安\2023\T_CNAS 30-2023 住院精神疾病患者攻击行为预防（2）.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","328827","2024-02-20T14:34:46.000Z","classified_candidate","0.35"
"227062df683f20de","T_CNAS 31-2023 鼻腔冲洗护理技术.pdf","10_護理院感與病安\2023\T_CNAS 31-2023 鼻腔冲洗护理技术.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","359257","2024-02-20T14:35:02.000Z","classified_candidate","0.35"
"0bd60af1bc874d41","T_CNAS 35-2023 成人失禁相关性皮炎预防与护理.pdf","10_護理院感與病安\2023\T_CNAS 35-2023 成人失禁相关性皮炎预防与护理.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","344971","2024-02-20T14:29:08.000Z","classified_candidate","0.35"
"74ffd941309a2aa6","T_CNAS 36-2023 中心静脉压测量技术.pdf","10_護理院感與病安\2023\T_CNAS 36-2023 中心静脉压测量技术.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","502254","2024-02-20T14:29:28.000Z","classified_candidate","0.35"
"9906b46318a837b5","T_CNAS 37-2023 气道净化技术护理.pdf","10_護理院感與病安\2023\T_CNAS 37-2023 气道净化技术护理.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","736596","2024-02-20T14:29:46.000Z","classified_candidate","0.35"
"3522ce739282927e","T_CNAS 38-2023 住院精神疾病患者自杀风险护理.pdf","10_護理院感與病安\2023\T_CNAS 38-2023 住院精神疾病患者自杀风险护理.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","277189","2024-10-11T05:02:32.000Z","classified_candidate","0.35"
"a7f24808e044db2b","T_CNAS 38-2023 住院精神疾病患者自杀风险护理（2）.pdf","10_護理院感與病安\2023\T_CNAS 38-2023 住院精神疾病患者自杀风险护理（2）.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","328077","2024-02-20T14:30:12.000Z","classified_candidate","0.35"
"9b9a373e293f97c0","T_CNAS 38-2023 住院精神疾病患者自杀风险护理（2）（3）.pdf","10_護理院感與病安\2023\T_CNAS 38-2023 住院精神疾病患者自杀风险护理（2）（3）.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","277189","2024-10-11T05:02:32.000Z","classified_candidate","0.35"
"c33b30ea22a4b2aa","T_CNAS 40-2023 脑卒中吞咽障碍患者进食护理.pdf","10_護理院感與病安\2023\T_CNAS 40-2023 脑卒中吞咽障碍患者进食护理.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","619956","2024-02-20T14:30:56.000Z","classified_candidate","0.35"
"19e6b45345b9b9eb","T_CPMA 029-2023 病原微生物菌（毒）种保藏 编号规则.pdf","10_護理院感與病安\2023\T_CPMA 029-2023 病原微生物菌（毒）种保藏 编号规则.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","941125","2026-03-24T10:41:10.000Z","classified_candidate","0.35"
"e3c8180f14ed34ab","T_CRHA 028-2023 成人住院患者静脉血栓栓塞症风险评估技术.pdf","10_護理院感與病安\2023\T_CRHA 028-2023 成人住院患者静脉血栓栓塞症风险评估技术.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","347596","2024-07-25T02:35:36.000Z","classified_candidate","0.35"
"04db4096d7fb2aea","T_GZFSA 011-2023 家政服务员（母婴护理员）职业技能认定规.pdf","10_護理院感與病安\2023\T_GZFSA 011-2023 家政服务员（母婴护理员）职业技能认定规.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理；生殖、婦幼與月子服務","pdf","209655","2024-08-22T05:33:10.000Z","classified_candidate","0.35"
"6f4932d14d582f24","T_NXBX 007-2023 压力性损伤老年人护理规范.pdf","10_護理院感與病安\2023\T_NXBX 007-2023 压力性损伤老年人护理规范.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","288515","2025-03-13T02:20:40.000Z","classified_candidate","0.35"
"144b904a7f65f9ec","T_SHNA 0005-2023 成人住院患者肠外营养输注护理.pdf","10_護理院感與病安\2023\T_SHNA 0005-2023 成人住院患者肠外营养输注护理.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","1374696","2024-10-06T07:39:24.000Z","classified_candidate","0.35"
"a0ab5c68e5b66640","WS_T 311-2023 医院隔离技术标准.docx","10_護理院感與病安\2023\WS_T 311-2023 医院隔离技术标准.docx","CN","地區待確認","2023","2023","研究論文／文獻","病歷、電子病歷與醫療資料","感染預防與控制；護理管理；醫技、檢驗與病理；手術、麻醉與疼痛管理；急診與緊急醫療；臨床研究與人體試驗；醫療器材與設備；環境、能源與醫療廢棄物；後勤、建築與設施安全；圖書、教育與文件管理；醫療治理與依法執業","docx","350943","2024-06-10T10:03:40.000Z","classified_candidate","0.75"
"f50d3a0d119abdf4","WS_T 311-2023 医院隔离技术标准.pdf","10_護理院感與病安\2023\WS_T 311-2023 医院隔离技术标准.pdf","UNKNOWN","地區待確認","2023","2023","國家或地方標準","感染預防與控制","護理管理","pdf","1225576","2023-09-05T12:37:02.000Z","classified_candidate","0.35"
"2b02434848c34a17","WS_T 311-2023 医院隔离技术标准（2）.docx","10_護理院感與病安\2023\WS_T 311-2023 医院隔离技术标准（2）.docx","CN","地區待確認","2023","2023","研究論文／文獻","病歷、電子病歷與醫療資料","感染預防與控制；護理管理；醫技、檢驗與病理；手術、麻醉與疼痛管理；急診與緊急醫療；臨床研究與人體試驗；醫療器材與設備；環境、能源與醫療廢棄物；後勤、建築與設施安全；圖書、教育與文件管理；醫療治理與依法執業","docx","350943","2024-06-10T10:03:40.000Z","classified_candidate","0.75"
"3ff24f2c5dcfbcd5","WS_T 311-2023 医院隔离技术标准（2）.pdf","10_護理院感與病安\2023\WS_T 311-2023 医院隔离技术标准（2）.pdf","UNKNOWN","地區待確認","2023","2023","國家或地方標準","感染預防與控制","護理管理","pdf","1225576","2023-09-05T12:37:02.000Z","classified_candidate","0.35"
"c662b2f4ee59588e","医疗和疾控机构后勤安全生产工作管理指南2023 年版.pdf","10_護理院感與病安\2023\医疗和疾控机构后勤安全生产工作管理指南2023 年版.pdf","UNKNOWN","地區待確認","2023","2023","技術規範／診療指南","感染預防與控制","護理管理；後勤、建築與設施安全","pdf","3430909","2023-11-24T02:04:18.000Z","classified_candidate","0.35"
"fb1963f0c87ea2cb","国家卫生健康委办公厅关于印发患者安全专项行动方案（2023-.pdf","10_護理院感與病安\2023\国家卫生健康委办公厅关于印发患者安全专项行动方案（2023-.pdf","UNKNOWN","地區待確認","2023","2023","公告／通知／函釋","醫院評鑑與醫療品質","感染預防與控制；護理管理","pdf","3183408","2023-10-17T09:08:28.000Z","classified_candidate","0.35"
"2660ef3a565834a8","醫療器械不良事件報告工作指南河南2023.pdf","10_護理院感與病安\2023\醫療器械不良事件報告工作指南河南2023.pdf","CN","河南","2023","2023","技術規範／診療指南","感染預防與控制","護理管理；醫療器材與設備","pdf","782080","2023-07-13T03:33:24.000Z","classified_candidate","0.75"
"471ba21e43340e1c","静脉治疗护理技术操作标准 2023 版.pdf","10_護理院感與病安\2023\静脉治疗护理技术操作标准 2023 版.pdf","UNKNOWN","地區待確認","2023","2023","待確認或非規範文件","感染預防與控制","護理管理","pdf","286378","2023-09-27T03:47:34.000Z","classified_candidate","0.35"
"22b6034ab77f61c7","2021—2024年湖南省病原微生物实验室生物安全培训现状及对策分析.pdf","10_護理院感與病安\2024\2021—2024年湖南省病原微生物实验室生物安全培训现状及对策分析.pdf","UNKNOWN","湖南","2024","2024；2021","教材／簡報／參考資料","感染預防與控制","護理管理；醫技、檢驗與病理","pdf","897065","2026-03-28T08:18:06.000Z","classified_candidate","0.35"
"0d5e8812d857bdac","2024 医院公共卫生工作规范 第4部分：慢性非传染性疾病防治.pdf","10_護理院感與病安\2024\2024 医院公共卫生工作规范 第4部分：慢性非传染性疾病防治.pdf","UNKNOWN","地區待確認","2024","2024","待確認或非規範文件","感染預防與控制","護理管理","pdf","2074558","2024-02-19T08:22:02.000Z","classified_candidate","0.35"
"c313addfe9c1bb10","DB1303_T 379-2024 妇科病区优质护理服务规范.pdf","10_護理院感與病安\2024\DB1303_T 379-2024 妇科病区优质护理服务规范.pdf","UNKNOWN","地區待確認","2024","2024","國家或地方標準","感染預防與控制","護理管理","pdf","806304","2025-03-07T06:55:48.000Z","classified_candidate","0.35"
"8f28286ad5c10028","DB1409_T 59-2024 学校及托幼机构突发公共卫生事件应急预案.pdf","10_護理院感與病安\2024\DB1409_T 59-2024 学校及托幼机构突发公共卫生事件应急预案.pdf","UNKNOWN","地區待確認","2024","2024","國家或地方標準","感染預防與控制","護理管理；急診與緊急醫療；消防、治安與應急管理","pdf","516558","2025-03-30T08:22:54.000Z","classified_candidate","0.35"
"b175b3cc655ff698","DB21_T 3960-2024 家政职业技能培训规范 母婴护理员.pdf","10_護理院感與病安\2024\DB21_T 3960-2024 家政职业技能培训规范 母婴护理员.pdf","UNKNOWN","地區待確認","2024","2024","國家或地方標準","感染預防與控制","護理管理；生殖、婦幼與月子服務","pdf","1087285","2024-08-22T05:32:38.000Z","classified_candidate","0.35"
"13455b7bb4d5b64a","DB32_T 4659.9-2024 医院公共卫生工作规范 第9部分：生.pdf","10_護理院感與病安\2024\DB32_T 4659.9-2024 医院公共卫生工作规范 第9部分：生.pdf","UNKNOWN","地區待確認","2024","2024","國家或地方標準","感染預防與控制","護理管理","pdf","568339","2024-03-18T05:06:44.000Z","classified_candidate","0.35"
"a4b104a125ce16ad","DB32_T 4659.9-2024 医院公共卫生工作规范 第9部分：生（2）.pdf","10_護理院感與病安\2024\DB32_T 4659.9-2024 医院公共卫生工作规范 第9部分：生（2）.pdf","UNKNOWN","地區待確認","2024","2024","國家或地方標準","感染預防與控制","護理管理","pdf","568339","2025-08-04T02:24:30.000Z","classified_candidate","0.35"
"e726b61054fb75da","DB32_T 4779-2024 职业健康监护工作规范.pdf","10_護理院感與病安\2024\DB32_T 4779-2024 职业健康监护工作规范.pdf","UNKNOWN","地區待確認","2024","2024","國家或地方標準","感染預防與控制","護理管理","pdf","999911","2024-06-21T01:41:28.000Z","classified_candidate","0.35"
"6216dbe1ecc158d4","DB34_T 4865-2024 医院门诊投诉处置规范.pdf","10_護理院感與病安\2024\DB34_T 4865-2024 医院门诊投诉处置规范.pdf","UNKNOWN","地區待確認","2024","2024","國家或地方標準","感染預防與控制","護理管理","pdf","448542","2025-02-28T01:34:32.000Z","classified_candidate","0.35"
"b0b933ad69b7fbfe","DB4101_T 117-2024 老年医疗康复护理中心服务规范.pdf","10_護理院感與病安\2024\DB4101_T 117-2024 老年医疗康复护理中心服务规范.pdf","UNKNOWN","地區待確認","2024","2024","國家或地方標準","感染預防與控制","護理管理","pdf","663797","2024-10-28T00:14:24.000Z","classified_candidate","0.35"
"b8b7cac2d1df7f27","DB42_T 2265.1-2024 医疗护理员 第1部分：培训规范.pdf","10_護理院感與病安\2024\DB42_T 2265.1-2024 医疗护理员 第1部分：培训规范.pdf","UNKNOWN","地區待確認","2024","2024","國家或地方標準","感染預防與控制","護理管理","pdf","2076412","2024-10-28T00:26:46.000Z","classified_candidate","0.35"
"b70d446c69f429f6","DB43_T 2891-2024 中医特色护理技术规范 灸法类.pdf","10_護理院感與病安\2024\DB43_T 2891-2024 中医特色护理技术规范 灸法类.pdf","UNKNOWN","地區待確認","2024","2024","技術規範／診療指南","感染預防與控制","護理管理","pdf","741206","2024-05-15T06:30:38.000Z","classified_candidate","0.35"
"1b41d712ee86e81e","DB43_T 2995-2024 综合医院分级心理护理规范.pdf","10_護理院感與病安\2024\DB43_T 2995-2024 综合医院分级心理护理规范.pdf","UNKNOWN","地區待確認","2024","2024","國家或地方標準","感染預防與控制","護理管理","pdf","2812628","2024-06-21T01:19:54.000Z","classified_candidate","0.35"
"cdcf572d2cbd6c0f","DB4501_T 0039-2024 银质针治疗护理规范.pdf","10_護理院感與病安\2024\DB4501_T 0039-2024 银质针治疗护理规范.pdf","UNKNOWN","地區待確認","2024","2024","國家或地方標準","感染預防與控制","護理管理","pdf","494791","2025-03-07T06:53:28.000Z","classified_candidate","0.35"
"1ed867ebe7acfe72","DB45_T 2889-2024 突发事件应急预案与应急演练评估规范.pdf","10_護理院感與病安\2024\DB45_T 2889-2024 突发事件应急预案与应急演练评估规范.pdf","UNKNOWN","地區待確認","2024","2024","國家或地方標準","感染預防與控制","護理管理；急診與緊急醫療；消防、治安與應急管理","pdf","1212118","2025-03-30T08:22:20.000Z","classified_candidate","0.35"
"349cbc19e28ec674","DB50_T 1556.3-2024 医疗护理员服务等级评定 第3部分：.pdf","10_護理院感與病安\2024\DB50_T 1556.3-2024 医疗护理员服务等级评定 第3部分：.pdf","UNKNOWN","地區待確認","2024","2024","國家或地方標準","感染預防與控制","護理管理","pdf","683093","2024-06-21T01:14:44.000Z","classified_candidate","0.35"
"4a6333d4a7069762","DB52_T 1781-2024 介入诊疗医务人员辐射防护规范.pdf","10_護理院感與病安\2024\DB52_T 1781-2024 介入诊疗医务人员辐射防护规范.pdf","UNKNOWN","地區待確認","2024","2024","國家或地方標準","感染預防與控制","護理管理","pdf","1623940","2024-06-21T01:22:18.000Z","classified_candidate","0.35"
"0e4c9e29855e0241","DB65_T 4773-2024 生物安全实验室消毒技术指南.pdf","10_護理院感與病安\2024\DB65_T 4773-2024 生物安全实验室消毒技术指南.pdf","UNKNOWN","地區待確認","2024","2024","技術規範／診療指南","感染預防與控制","護理管理；醫技、檢驗與病理","pdf","2273848","2025-08-04T02:22:38.000Z","classified_candidate","0.35"
"de9d3493a3d5250c","GB+15979-2024一次性使用卫生用品卫生要求.pdf","10_護理院感與病安\2024\GB+15979-2024一次性使用卫生用品卫生要求.pdf","UNKNOWN","地區待確認","2024","2024","國家或地方標準","感染預防與控制","護理管理","pdf","1957437","2024-08-22T04:49:24.000Z","classified_candidate","0.35"
"b6be258f2f0498df","TCNAS 41－2024 针刺伤预防与处理.pdf","10_護理院感與病安\2024\TCNAS 41－2024 针刺伤预防与处理.pdf","UNKNOWN","地區待確認","2024","2024","待確認或非規範文件","感染預防與控制","護理管理","pdf","400051","2025-02-16T02:24:20.000Z","classified_candidate","0.35"
"f16c823bc98c03d2","TCNAS 42－2024 成人脑室外引流护理.pdf","10_護理院感與病安\2024\TCNAS 42－2024 成人脑室外引流护理.pdf","UNKNOWN","地區待確認","2024","2024","待確認或非規範文件","感染預防與控制","護理管理","pdf","270277","2025-02-16T02:24:40.000Z","classified_candidate","0.35"
